"visit_date";"day";"time";"house_id";"neighbourhood";"visitor";"agent";"review";"building";"conservation";"size";"price";"location";"did_not_like_the_location";"expected_a_better_preserved_property";"bigger_in_photos";"different_from_the_listing";"others"
"2018-08-02";"2018-08-02";"17:00";892,837,144;Bela Vista;Sabrina;Fabiano;"3";false;false;false;false;false;false;true;false;false;
"2018-08-02";"2018-08-02";"17:00";892,837,144;Bela Vista;Sabrina;Fabiano;"3";false;false;false;false;false;false;true;false;false;
"2018-07-31";"2018-07-31";"12:15";892,837,217;Boaçava;Vanessa;Lucas;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-02";"2018-08-02";"13:30";892,838,867;Santa Efigênia;#VALUE!;Fabiano;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-02";"2018-08-02";"10:45";892,837,303;Saúde;#VALUE!;Adriana;"4";false;false;false;false;false;true;false;false;false;
"2018-08-02";"2018-08-02";"14:30";892,837,835;Santa Efigênia;#VALUE!;Fabiano;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-07-31";"2018-07-31";"14:45";892,836,800;Chácara Califórnia;Lidiany;Karina;"3";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"9:00";892,838,703;Sumaré;Rafael;Disnei;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"9:00";892,839,071;Campo Belo;Camila;Gisele;"5";true;false;true;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"9:00";892,828,052;Planalto;#VALUE!;Kleber;"5";false;false;true;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"9:00";892,834,670;Saúde;Isabel;Henrique;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"9:00";892,803,333;Vila Mariana;Diego;José;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"9:00";892,831,900;Copacabana;Fernando;Monica;"3";false;false;false;false;false;true;false;false;false;
"2018-08-04";"2018-08-04";"9:00";892,828,844;Campos Elíseos;Raquel;Rafael;"5";true;true;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"9:00";892,803,333;Vila Mariana;Leonardo;José;"4";false;false;false;false;false;false;true;false;false;
"2018-08-02";"2018-08-02";"16:30";892,832,543;Bela Vista;Caio;Fabiano;"2";false;false;false;false;false;true;false;false;false;
"2018-08-04";"2018-08-04";"9:30";892,780,955;Saúde;Rodolfo;Tomas;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"10:00";892,838,121;Santa Efigênia;Raquel;Raimundo;"5";false;true;false;true;false;false;false;false;false;
"2018-08-04";"2018-08-04";"9:15";892,804,533;Bela Vista;Larissa;Marcos;"2";false;false;false;false;false;true;true;false;false;
"2018-08-04";"2018-08-04";"9:45";892,811,439;Vila Olímpia;Nelson;Tania;"5";false;false;true;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"10:00";892,837,303;Saúde;Camila;Valeria;"5";true;true;false;true;true;false;false;false;false;
"2018-08-04";"8/4/2018";"9:30";892,839,245;Cerqueira César;Priscila;Jose;"2";false;false;false;false;false;false;false;false;false;não tem espaço para geladeira nem para máquina de lavar
"2018-07-31";"7/31/2018";"12:15";892,830,491;Cidade Monções;Richard;Antonio;"4";false;false;false;false;false;false;false;false;false;..... Rjr
"2018-07-31";"2018-07-31";"16:30";892,781,524;Vila Olímpia;Richard;Edílson;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-02";"2018-08-02";"9:00";892,838,959;Liberdade;Bruna;Valeria;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"10:00";892,839,743;Caxingui;Katia;Werner;"5";false;true;true;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"8:00";892,838,959;Liberdade;Bruna;Claudir;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"8/4/2018";"10:00";892,791,861;Indianópolis;Thiago;Charles;"4";false;false;false;false;false;false;false;false;true;Não tinha alguns móveis e geladeira
"2018-08-04";"2018-08-04";"10:00";892,838,886;Indianópolis;Thiago;Charles;"5";false;true;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"10:00";892,776,485;Indianópolis;Thiago;Charles;"4";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"9:00";892,802,888;Campo Belo;Patricia;Marcia;"5";false;false;false;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"9:15";892,819,539;Campos Elíseos;Raquel;Rafael;"5";true;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"10:00";892,785,399;Pinheiros;Pedro;Gunter;"5";false;false;false;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"9:15";892,820,996;Saúde;Dagoberto;Ricardo;"4";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"10:00";892,839,360;�gua Branca;Liege;Manoel;"5";false;false;false;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"10:00";892,784,106;Vila Pompéia;Eneas;Fernando;"3";false;false;false;false;false;true;false;false;false;
"2018-08-04";"2018-08-04";"10:00";892,830,354;Campo Belo;Victoria;Cristina;"5";true;true;true;true;false;false;false;false;false;
"2018-08-04";"2018-08-04";"10:45";892,839,654;Brooklin Paulista;Victoria;Rosangela;"5";true;false;false;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"9:00";892,838,147;Tijuca;João;Nivaldo;"4";false;false;false;false;false;false;true;false;false;
"2018-08-04";"8/4/2018";"10:30";892,796,880;Perdizes;Mariana;Pedro;"2";false;false;false;false;false;false;false;false;false;mau conservado
"2018-08-04";"2018-08-04";"10:30";892,839,679;Bela Vista;Raquel;Marcio;"4";false;false;false;false;false;true;false;false;false;
"2018-08-04";"8/4/2018";"11:00";892,792,389;Sumaré;Eneas;Luis;"3";false;false;false;false;false;false;true;true;true;piso quebrado
"2018-08-04";"2018-08-04";"10:00";892,837,312;Mirandópolis;Rodrigo;Rosangela;"3";false;false;false;false;false;false;false;true;false;
"2018-08-04";"2018-08-04";"9:30";892,790,098;Vila Guarani (z Sul);Rodrigo;Marcos;"5";false;false;false;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"9:45";892,833,784;Vila da Saúde;Rodrigo;Marcos;"5";false;false;false;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"10:30";892,827,240;Saúde;Rodrigo;Marcos;"5";false;false;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"10:45";892,838,720;Tijuca;Ariene;Vanessa;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"11:00";892,839,340;Jardim Brasil (zona Sul);Camila;Giuseppe;"5";true;true;true;true;false;false;false;false;false;
"2018-08-04";"2018-08-04";"11:00";892,816,328;Jabaquara;Cristiane;Juscelino;"5";false;false;false;true;false;false;false;false;false;
"2018-08-04";"2018-08-04";"10:00";892,792,389;Sumaré;Rafael;Claudia;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"10:15";892,832,595;Vila Mariana;Rubia;Hevana;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"11:15";892,838,157;�gua Branca;Gabriella;Marcia;"5";false;false;false;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"11:00";892,782,468;Vila do Encontro;Larissa;Ivaldo;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"8/4/2018";"11:00";892,836,853;Santo Amaro;Thiago;Pollyana;"3";false;false;false;false;false;false;false;false;true;O prédio não tem nada
"2018-08-04";"8/4/2018";"10:00";892,797,390;Brooklin Paulista;Kj;Pablo;"2";false;false;false;false;false;false;false;true;false;barulho
"2018-08-04";"2018-08-04";"11:45";892,839,380;Vila Mariana;Vitor;Adriana;"5";false;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"11:45";892,839,069;Vila Nova Conceição;Walter;Katia;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"11:45";892,839,380;Vila Mariana;Rubia;Adriana;"4";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"12:00";892,782,462;Vila do Encontro;Luiz;Ibiratan;"5";false;false;false;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"12:00";892,782,462;Vila do Encontro;Luiz;Ibiratan;"5";false;false;false;true;true;false;false;false;false;
"2018-08-04";"8/4/2018";"10:30";892,827,564;Vila Suzana;#VALUE!;Aline;"2";false;false;false;false;false;false;true;false;false;o prédio está acabado
"2018-08-02";"8/2/2018";"11:30";892,789,827;Bela Vista;Fernanda;Leandro;"3";false;false;false;false;false;true;false;false;false;Muito barulho e condomínio caro
"2018-07-31";"2018-07-31";"11:30";892,834,231;Bela Vista;Fernanda;Carlos;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-02";"2018-08-02";"12:45";892,837,624;República;Fernanda;Fabiano;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"11:45";892,833,115;Perdizes;Eneas;Sergio;"5";false;true;true;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"11:45";892,790,407;Aclimação;Diego;Claudir;"5";false;false;false;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"12:00";892,819,491;Vila Romana;Guilherme;Rodolfo;"4";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"12:30";892,799,771;Santa Cecília;Raquel;Marcelo;"4";false;false;false;false;false;false;true;false;false;
"2018-08-02";"2018-08-02";"10:45";892,839,256;Bela Vista;Otávio;Irineu;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-02";"2018-08-02";"14:30";892,838,370;Vila Mariana;Otávio;Douglas;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"12:30";892,799,771;Santa Cecília;Eneas;Marcelo;"5";false;false;false;false;true;false;false;false;false;
"2018-08-04";"8/4/2018";"12:45";892,796,920;Bela Vista;Demetrius;Luis;"4";false;false;false;false;false;false;false;false;false;Existem várias divergências em relação ao anunciado
"2018-08-04";"2018-08-04";"12:45";892,834,849;Consolação;#VALUE!;Pedro;"5";true;false;true;false;true;false;false;false;false;
"2018-08-04";"8/4/2018";"11:30";892,796,760;Perdizes;Filipe;Cindy;"4";false;false;false;false;false;false;false;false;false;não está de acordo com a expectativa da minha noiva
"2018-08-04";"2018-08-04";"11:45";892,839,280;Bela Vista;Alexsandro;Daniel;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"12:45";892,838,926;Higienópolis;Alexsandro;Leandro;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"11:30";892,838,673;Brás;#VALUE!;Patrícia;"5";true;false;true;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"11:30";892,838,674;Brás;#VALUE!;Patrícia;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,839,951;Liberdade;Juliana;Adriana;"5";false;false;false;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"9:30";892,834,245;Jardim Leonor;Welligton;Edson;"5";false;false;false;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"12:00";892,835,239;Jardim Caboré;Welligton;Edson;"5";false;true;true;true;true;false;false;false;false;
"2018-08-04";"8/4/2018";"12:30";892,840,000;Vila Clementino;Alexandre;Tania;VaiNegociar;false;false;false;false;false;false;false;false;true;"0"
"2018-08-04";"2018-08-04";"11:15";892,836,688;Vila Mariana;Alexandre;Ricardo;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"12:15";892,838,853;Paraíso;Alexandre;Fernando;"5";false;false;false;true;false;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,787,138;Jardim Paulista;Alexandre;Marcio;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-02";"2018-08-02";"13:30";892,838,867;Santa Efigênia;Luis;Fabiano;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"10:00";892,798,336;Jardim Fonte do Morumbi;Amanda;Ana;"5";true;true;true;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"11:30";892,786,397;Consolação;Ana;Ivan;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,798,024;Vila Firmiano Pinto;#VALUE!;Ricardo;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"13:15";892,828,838;Vila Suzana;#VALUE!;Clemente;"3";false;false;false;false;false;true;false;false;false;
"2018-08-04";"8/4/2018";"11:45";892,839,380;Vila Mariana;Kaique;Adriana;"5";false;true;true;true;true;false;false;false;false;Ok
"2018-08-04";"2018-08-04";"13:30";892,838,335;Bela Vista;Kaique;Marcio;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"13:00";892,836,152;Vila Ipojuca;Guilherme;Camila;"5";true;true;true;false;true;false;false;false;false;
"2018-08-04";"8/4/2018";"10:30";892,811,623;Vila Suzana;#VALUE!;Aline;"2";false;false;false;false;false;false;true;false;true;prédio muito mal cuidado
"2018-08-04";"2018-08-04";"11:00";892,817,177;Leblon;Violette;André;"5";false;false;false;false;true;false;false;false;false;
"2018-08-04";"8/4/2018";"11:30";892,796,920;Bela Vista;Monalisa;Victor;"2";false;false;false;false;false;false;true;false;true;O anúncio dizia que o imóvel era mobiliado com fogão e geladeira inclusos mas não tinha praticamente nada de mobília, apenas armários na cozinha e banheiro pessimamente conservados,
"2018-08-04";"2018-08-04";"12:00";892,839,856;Setor Sudoeste;Alice;Antonio;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"12:45";892,838,788;Bela Vista;Otávio;Marcelo;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-02";"2018-08-02";"9:00";892,837,312;Mirandópolis;Italo;Marcos;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"10:00";892,837,303;Saúde;Italo;Adriana;"5";false;true;false;false;false;false;false;false;false;
"2018-08-04";"8/4/2018";"9:00";892,839,404;Saúde;Italo;José;"4";false;false;false;false;false;true;true;false;true;localização esquisita
"2018-08-04";"2018-08-04";"12:00";892,838,047;Chácara Inglesa;Italo;Sandro;"5";false;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"10:15";892,836,250;Jabaquara;Ludmila;Juscelino;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"9:15";892,836,270;Jabaquara;Ludmila;Juscelino;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"9:30";892,836,260;Jabaquara;Ludmila;Juscelino;"5";false;false;false;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,787,138;Jardim Paulista;Edenilson;Marcio;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,787,138;Jardim Paulista;Edenilson;Marcio;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"11:30";892,796,920;Bela Vista;Edenilson;Paulo;"5";false;false;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"11:30";892,796,920;Bela Vista;Edenilson;Paulo;"5";false;false;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"11:00";892,805,347;Vila Mazzei;Rodrigo;Carlos;"5";true;true;true;true;false;false;false;false;false;
"2018-08-04";"2018-08-04";"13:00";892,830,042;Tatuapé;Rodrigo;Patrícia;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,837,674;Tatuapé;Rodrigo;Patrícia;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"10:30";892,836,567;Tijuca;João;Nivaldo;"4";false;false;false;false;false;true;false;false;false;
"2018-08-04";"2018-08-04";"11:45";892,838,432;Tijuca;João;Vanessa;"4";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"13:00";892,839,178;Tijuca;João;Vanessa;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"9:45";892,836,059;Tijuca;João;Nivaldo;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"11:45";892,838,720;Tijuca;João;Nivaldo;"5";false;false;false;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,839,203;Vila Parque Jabaquara;Rennan;Marialva;"5";true;true;true;true;false;false;false;false;false;
"2018-08-04";"2018-08-04";"13:00";892,838,288;Vila Parque Jabaquara;Rennan;Marialva;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"12:15";892,823,181;Pinheiros;Lucas;Gunter;"5";false;false;false;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"13:45";892,839,822;Vila Parque Jabaquara;Rennan;Marialva;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,800,116;Vila Suzana;Luiz;Carlos;"5";true;false;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,800,116;Vila Suzana;Luiz;Carlos;"5";true;false;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"10:15";892,801,662;Jabaquara;Luiz;Ibiratan;"1";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"10:15";892,801,662;Jabaquara;Luiz;Ibiratan;"1";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"10:30";892,839,516;Jabaquara;Luiz;Ibiratan;"1";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"10:30";892,839,516;Jabaquara;Luiz;Ibiratan;"1";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"10:45";892,839,523;Jabaquara;Luiz;Ibiratan;"1";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"10:45";892,839,523;Jabaquara;Luiz;Ibiratan;"1";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"11:00";892,839,525;Jabaquara;Luiz;Ibiratan;"1";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"11:00";892,839,525;Jabaquara;Luiz;Ibiratan;"1";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"9:00";892,839,450;Cambuí;João;Antonio;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"11:45";892,834,459;�gua Branca;Gabriel;Idamaris;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"8/4/2018";"11:30";892,823,825;Vila Buarque;Luque;Alessandro;"3";false;false;false;false;false;false;false;true;false;"O proprietário do imóvel estava presente e só aumentou minhas dúvidas em relação ao apartamento.

O anúncio diz ter vaga, mas aparentemente ela é cobrada a parte."
"2018-08-04";"2018-08-04";"12:30";892,799,771;Santa Cecília;Luque;Marcelo;"3";false;false;false;false;false;false;true;true;false;
"2018-08-02";"2018-08-02";"12:15";892,800,735;Vila Buarque;Caio;Marcos;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,839,178;Tijuca;Ariene;Vanessa;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"8/4/2018";"11:00";892,835,629;Vila Madalena;Julio;Alexandre;"4";false;false;false;false;false;false;false;false;false;sala apertada.
"2018-08-04";"2018-08-04";"12:00";892,836,089;Sumaré;Julio;Alexandre;"3";false;false;false;false;false;false;true;false;false;
"2018-08-02";"2018-08-02";"15:00";892,829,521;Botafogo;Claudio;Jeane;"4";false;false;false;false;false;false;false;true;false;
"2018-08-04";"2018-08-04";"10:00";892,839,717;Higienópolis;Matheus;Carlos;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"9:15";892,819,887;Santa Cecília;Matheus;Fabio;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,838,068;Campos Elíseos;Murilo;Daniel;"3";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"13:30";892,795,402;Vila do Encontro;Fernanda;Ibiratan;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"15:30";892,795,405;Vila do Encontro;Fernanda;Ibiratan;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"15:15";892,795,406;Vila do Encontro;Fernanda;Ibiratan;"2";false;false;false;false;false;true;false;false;false;
"2018-08-04";"2018-08-04";"15:00";892,795,407;Vila do Encontro;Fernanda;Ibiratan;"2";false;false;false;false;false;true;false;false;false;
"2018-08-04";"2018-08-04";"14:45";892,795,403;Vila do Encontro;Fernanda;Ibiratan;"3";false;false;false;false;false;true;false;false;false;
"2018-08-04";"2018-08-04";"11:30";892,825,421;Vila Clementino;Camila;Tania;"5";true;true;true;false;false;false;false;false;false;
"2018-08-02";"8/2/2018";"9:00";892,838,464;Leblon;Cristiane;Rosemary;"4";false;false;false;false;false;false;true;true;false;nao tem garagem
"2018-08-04";"2018-08-04";"13:00";892,838,236;Vila Pompéia;Filipe;Carlos;"5";true;true;true;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"14:15";892,834,248;Vila Pompéia;Filipe;Carlos;"5";true;true;true;true;true;false;false;false;false;
"2018-07-31";"2018-07-31";"10:00";892,837,788;�gua Branca;Cleudson;Danilo;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"13:00";892,831,523;Santo Amaro;Thiago;Gustavo;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,835,784;Santo Amaro;Thiago;Gustavo;"5";false;true;false;false;false;false;false;false;false;
"2018-08-04";"8/4/2018";"13:00";892,831,961;Santo Amaro;Thiago;Gustavo;"4";false;false;false;false;false;false;false;false;false;Móveis
"2018-08-04";"2018-08-04";"10:15";892,776,485;Indianópolis;Thiago;Charles;"5";false;false;false;true;false;false;false;false;false;
"2018-08-04";"2018-08-04";"10:30";892,838,340;Moema;Thiago;Charles;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"10:15";892,838,886;Indianópolis;Thiago;Charles;"5";false;true;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"9:00";892,792,429;Santa Cecília;Eneas;Carlos;"5";false;true;false;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"10:15";892,812,647;Vila Eldízia;Lorenna;Claudio;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"10:15";892,812,647;Vila Eldízia;Lorenna;Claudio;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"11:00";892,830,926;Vila Romana;Liege;Ricardo;"4";false;false;false;false;false;true;false;false;false;
"2018-08-04";"2018-08-04";"12:15";892,783,043;Alto da Lapa;Liege;Lucas;"4";false;false;false;false;false;true;true;false;false;
"2018-08-04";"2018-08-04";"13:00";892,837,253;Campo Belo;Jethzabel;Pollyana;"5";false;true;false;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"10:45";892,839,654;Brooklin Paulista;Jethzabel;Rosangela;"5";true;false;true;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,837,778;Santa Cecília;Rafael;Marcelo;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"12:45";892,807,134;Santa Cecília;Rafael;Alessandra;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,837,674;Tatuapé;Rafael;Patrícia;"5";true;true;true;false;true;false;false;false;false;
"2018-08-04";"2018-08-04";"13:30";892,830,042;Tatuapé;Rafael;Patrícia;"5";true;true;true;false;true;false;false;false;false;
"2018-07-31";"7/31/2018";"15:15";892,835,987;Catete;Carlos;Charles;"3";false;false;false;false;false;false;false;true;true;O anúncio poderia informar que o apto é do tipo estúdio
"2018-07-31";"7/31/2018";"15:00";892,824,178;Catete;Carlos;Charles;"4";false;false;false;false;false;false;false;false;false;cozinha muito pequena e pouco funcional
"2018-07-31";"2018-07-31";"15:30";892,834,876;Flamengo;Carlos;Charles;"5";false;true;true;false;true;false;false;false;false;
"2018-08-04";"8/4/2018";"12:15";892,833,770;Brooklin Paulista;#VALUE!;Mauro;"4";false;false;false;false;false;false;false;false;false;planta ruim, porta da sala da de frente para uma parede.
"2018-08-04";"2018-08-04";"13:00";892,837,039;Brooklin Paulista;#VALUE!;Pedro;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-02";"2018-08-02";"12:45";892,837,994;Aclimação;Elaine;Claudir;"4";false;false;false;false;false;false;false;true;false;
"2018-08-04";"2018-08-04";"10:30";892,810,027;Vila Suzana;Juliana;Joni;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"13:00";892,839,453;Pinheiros;Mariana;Fernando;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"11:00";892,836,853;Santo Amaro;Eliana;Pollyana;"5";false;true;false;true;false;false;false;false;false;
"2018-08-04";"2018-08-04";"11:45";892,821,822;Bela Vista;Leonardo;Mauro;"5";true;true;true;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"12:30";892,797,120;Bela Vista;Leonardo;Wesley;"5";false;true;false;true;true;false;false;false;false;
"2018-08-04";"8/4/2018";"13:00";892,793,861;Bela Vista;Leonardo;Sergio;"4";false;false;false;false;false;true;false;false;false;Preço vs localização
"2018-08-04";"8/4/2018";"11:30";892,828,323;Vila Mariana;#VALUE!;Douglas;"3";false;false;false;false;false;false;false;false;false;coisas para fazer. instalação eletrica
"2018-08-04";"8/4/2018";"13:00";892,783,890;Jardim Paulista;#VALUE!;Jose;"4";false;false;false;false;false;false;false;false;false;mobilia antiquada
"2018-08-04";"8/4/2018";"13:30";892,768,256;Paraíso;#VALUE!;Jose;"5";false;false;false;false;true;false;false;false;false;estao construindo um predio ao lado do imovel q fica no segundo andar
"2018-08-04";"2018-08-04";"12:45";892,820,553;Copacabana;Livia;Erika;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"13:15";892,835,827;Bom Retiro;Karina;Pedro;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"13:00";892,819,049;Gávea;Bruno;André;"4";false;false;false;false;false;false;true;false;false;
"2018-08-04";"2018-08-04";"14:45";892,834,889;Barra da Tijuca;Luiza;Irnaas;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"14:45";892,834,889;Barra da Tijuca;Luiza;Irnaas;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-08-04";"2018-08-04";"15:00";892,836,111;Barra da Tijuca;Luiza;Irnaas;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"15:00";892,836,111;Barra da Tijuca;Luiza;Irnaas;"5";true;true;true;true;true;false;false;false;false;
"2018-08-04";"2018-08-04";"12:00";892,793,760;Bela Vista;Bruno;Paulo;"2";false;false;false;false;false;true;false;false;false;
"2018-07-31";"2018-07-31";"14:15";892,792,089;Parque do Morumbi;Bruno;Adriano;"5";true;false;true;false;false;false;false;false;false;
"2018-08-04";"8/4/2018";"11:15";892,801,662;Jabaquara;Paula;Ibiratan;"3";false;false;false;false;false;false;false;false;false;não há separação entre os ambientes
